Running Time:     ,Nodes Expanded:   ,Cost of Path:     ,Max Fringe Size:  ,Search Depth:     ,Fringe Size:      ,Max Search Depth: ,Search Method:    
0.2300128936767578,2110,23,1192,24,1191,24,AST
0.4109680652618408,3966,25,2190,26,2188,26,AST
0.05706310272216797,207,18,133,19,132,19,AST
0.04718279838562012,479,18,306,19,305,19,AST
0.41328001022338867,4004,25,2282,26,2281,26,AST
0.24437308311462402,2408,24,1364,25,1363,25,AST
0.043988943099975586,435,22,256,23,255,23,AST
0.03579592704772949,355,20,211,21,210,21,AST
0.020722150802612305,209,16,134,17,133,17,AST
0.027660846710205078,274,22,158,23,157,23,AST
0.13831686973571777,1332,21,791,22,790,22,AST
0.5093450546264648,4739,26,2647,27,2645,27,AST
0.04425692558288574,441,19,283,20,281,20,AST
0.23279619216918945,2294,23,1351,24,1350,24,AST
0.10578203201293945,1005,22,590,23,589,23,AST
0.13224005699157715,1314,24,772,25,771,25,AST
0.3924429416656494,3521,25,1986,26,1985,26,AST
0.28700900077819824,2803,25,1607,26,1606,26,AST
0.07952404022216797,811,22,496,23,495,23,AST
0.008884906768798828,91,14,61,15,60,15,AST
0.1211240291595459,1185,22,712,23,711,23,AST
0.05656695365905762,574,21,340,22,339,22,AST
0.05772805213928223,581,23,341,24,340,24,AST
0.11963105201721191,1106,23,644,24,643,24,AST
0.42235684394836426,3696,25,2120,26,2119,26,AST
0.18532490730285645,1792,22,1030,23,1028,23,AST
0.022670984268188477,226,19,136,20,135,20,AST
0.508065938949585,5081,28,2679,29,2678,29,AST
0.1414189338684082,1244,23,729,24,728,24,AST
0.061096906661987305,598,21,367,22,366,22,AST
0.027859926223754883,267,18,169,19,168,19,AST
0.08779501914978027,890,22,500,23,499,23,AST
0.2573099136352539,2242,24,1324,25,1323,25,AST
0.03373885154724121,335,21,210,22,209,22,AST
0.07291007041931152,738,22,441,23,440,23,AST
0.10097002983093262,943,20,570,21,569,21,AST
0.0075511932373046875,72,18,46,19,45,19,AST
0.031042814254760742,307,18,194,19,193,19,AST
0.04315805435180664,437,19,288,20,287,20,AST
0.018173933029174805,188,16,121,17,120,17,AST
0.3700370788574219,3508,24,2021,25,2020,25,AST
0.06451082229614258,655,20,411,21,410,21,AST
0.03700613975524902,311,19,199,20,198,20,AST
0.9230380058288574,8601,28,4684,29,4683,29,AST
0.14584898948669434,1400,23,816,24,815,24,AST
0.19276714324951172,1893,23,1127,24,1125,24,AST
0.04830503463745117,491,21,294,22,293,22,AST
0.0062160491943359375,60,18,40,19,39,19,AST
0.016288042068481445,157,17,104,18,103,18,AST
1.3691270351409912,12864,28,6810,29,6809,29,AST
0.0040340423583984375,38,12,31,13,30,13,AST
0.4490230083465576,4157,26,2319,27,2318,27,AST
0.11979889869689941,1210,24,699,25,698,25,AST
0.2696819305419922,2705,24,1563,25,1562,25,AST
0.37140703201293945,3527,25,1993,26,1992,26,AST
0.12347793579101562,1002,22,595,23,594,23,AST
0.12934303283691406,1325,23,752,24,751,24,AST
0.4912450313568115,4831,26,2703,27,2702,27,AST
0.05814504623413086,562,20,344,21,343,21,AST
0.4248790740966797,3931,24,2199,25,2197,25,AST
0.00316619873046875,33,17,22,18,21,18,AST
0.022185802459716797,190,17,126,18,125,18,AST
0.14159703254699707,1374,22,827,23,826,23,AST
0.10393381118774414,1048,22,617,23,616,23,AST
0.02343606948852539,238,18,150,19,149,19,AST
0.06116890907287598,627,25,332,26,331,26,AST
0.3858509063720703,3707,26,2050,27,2049,27,AST
0.038175106048583984,381,23,222,24,221,24,AST
1.3862369060516357,12970,28,6774,29,6773,29,AST
0.16446781158447266,1632,24,965,25,964,25,AST
0.052249908447265625,517,21,323,22,322,22,AST
0.021441936492919922,205,19,131,20,130,20,AST
0.13431906700134277,926,21,569,22,568,22,AST
0.023453950881958008,226,19,135,20,134,20,AST
0.7445340156555176,7380,27,3992,28,3991,28,AST
0.46660304069519043,4217,26,2386,27,2385,27,AST
0.1339259147644043,1276,22,775,23,774,23,AST
0.296630859375,2908,23,1690,24,1689,24,AST
0.10562896728515625,1001,22,607,23,606,23,AST
0.2202160358428955,2068,26,1128,27,1127,27,AST
0.04583287239074707,445,20,286,21,285,21,AST
0.3613438606262207,3141,26,1803,27,1802,27,AST
0.02777385711669922,283,18,175,19,174,19,AST
0.3874180316925049,3801,25,2169,26,2168,26,AST
0.07857298851013184,802,21,487,22,486,22,AST
0.04744219779968262,380,20,236,21,235,21,AST
0.0076100826263427734,72,18,49,19,48,19,AST
0.4274580478668213,4052,25,2300,26,2299,26,AST
0.015060901641845703,141,18,93,19,92,19,AST
0.11238789558410645,895,21,537,22,536,22,AST
0.8030879497528076,7717,28,4148,29,4147,29,AST
0.4291400909423828,3960,25,2244,26,2243,26,AST
0.10300302505493164,957,22,584,23,583,23,AST
0.270460844039917,2467,24,1408,25,1407,25,AST
0.5493559837341309,5373,25,2977,26,2976,26,AST
0.02781987190246582,280,21,175,22,174,22,AST
0.042742013931274414,414,19,269,20,268,20,AST
0.3185389041900635,2782,25,1597,26,1596,26,AST
0.05424094200134277,555,22,349,23,348,23,AST
0.44820094108581543,4312,26,2463,27,2462,27,AST
0.5759139060974121,5227,25,2959,26,2958,26,AST
1.1519989967346191,10981,28,5748,29,5747,29,AST
0.11152005195617676,760,21,466,22,465,22,AST
0.019635915756225586,199,19,116,20,115,20,AST
0.13929390907287598,1401,24,827,25,826,25,AST
0.45732903480529785,4364,26,2400,27,2399,27,AST
0.056684017181396484,554,22,321,23,320,23,AST
0.03611493110656738,355,18,224,19,223,19,AST
0.12050199508666992,1108,24,651,25,650,25,AST
0.06656908988952637,642,21,388,22,387,22,AST
0.06568598747253418,657,21,385,22,384,22,AST
0.05320596694946289,528,21,328,22,327,22,AST
0.05127215385437012,507,19,328,20,327,20,AST
0.044548988342285156,444,21,281,22,280,22,AST
0.16721892356872559,1493,23,878,24,877,24,AST
0.4115920066833496,3924,24,2217,25,2216,25,AST
0.19023489952087402,1887,24,1060,25,1059,25,AST
0.46684908866882324,4563,27,2526,28,2525,28,AST
0.056481122970581055,317,18,206,19,205,19,AST
0.278900146484375,2612,24,1507,25,1506,25,AST
0.2751739025115967,2780,26,1570,27,1568,27,AST
0.7468688488006592,7136,28,3837,29,3836,29,AST
0.10661077499389648,1086,24,636,25,635,25,AST
0.1741030216217041,1742,24,1014,25,1013,25,AST
0.2435619831085205,2344,25,1335,26,1334,26,AST
0.07220602035522461,719,22,420,23,419,23,AST
0.18916702270507812,1763,25,1028,26,1027,26,AST
0.07400894165039062,711,24,434,25,433,25,AST
0.022172927856445312,210,19,127,20,126,20,AST
0.00013899803161621094,1,1,3,2,1,2,IDA
9.059906005859375e-06,0,0,0,1,0,1,IDA
9.059906005859375e-06,0,0,0,1,0,1,IDA
0.0002961158752441406,3,3,4,4,2,4,IDA
0.00011396408081054688,1,1,3,2,2,2,IDA
8.821487426757812e-06,0,0,0,1,0,1,IDA
0.0002357959747314453,2,2,5,3,4,3,IDA
0.0003287792205810547,3,3,6,4,5,4,IDA
0.0006039142608642578,6,6,4,7,2,7,IDA
0.00022792816162109375,2,2,2,3,0,3,IDA
0.00023508071899414062,2,2,5,3,4,3,IDA
0.0003781318664550781,3,3,6,4,5,4,IDA
0.0004820823669433594,4,4,4,5,2,5,IDA
0.0005629062652587891,5,5,5,6,4,6,IDA
0.0006608963012695312,7,6,5,7,4,7,IDA
0.0003299713134765625,3,3,6,4,5,4,IDA
0.0007138252258300781,7,7,5,8,4,8,IDA
0.00029087066650390625,3,3,4,4,2,4,IDA
0.00018715858459472656,2,2,3,3,2,3,IDA
0.0011699199676513672,12,10,8,11,7,11,IDA
0.0006880760192871094,7,6,5,7,4,7,IDA
0.00020599365234375,2,2,2,3,0,3,IDA
0.0006239414215087891,6,6,3,7,1,7,IDA
0.0004229545593261719,4,4,4,5,3,5,IDA
0.00025010108947753906,2,2,4,3,2,3,IDA
0.000820159912109375,8,6,6,7,5,7,IDA
0.0007460117340087891,7,6,5,7,4,7,IDA
0.00036406517028808594,3,3,3,4,1,4,IDA
0.0004401206970214844,4,4,4,5,1,5,IDA
0.0007219314575195312,7,6,5,7,4,7,IDA
0.0013151168823242188,12,7,6,8,4,8,IDA
0.0003209114074707031,3,3,4,4,2,4,IDA
0.0007960796356201172,8,8,4,9,3,9,IDA
0.001294851303100586,13,11,7,12,6,12,IDA
0.0004220008850097656,4,4,4,5,3,5,IDA
0.00042319297790527344,4,4,4,5,3,5,IDA
0.0013167858123779297,13,8,5,9,4,9,IDA
0.001463174819946289,15,8,5,9,3,9,IDA
0.0009670257568359375,9,7,7,8,6,8,IDA
0.0005128383636474609,5,5,6,6,5,6,IDA
0.00034809112548828125,3,3,4,4,3,4,IDA
0.0005800724029541016,6,6,7,7,6,7,IDA
0.0007121562957763672,7,7,5,8,4,8,IDA
0.00025200843811035156,2,2,4,3,2,3,IDA
0.0010170936584472656,9,7,6,8,4,8,IDA
0.0014541149139404297,14,10,6,11,5,11,IDA
0.022747039794921875,233,16,10,17,9,17,IDA
0.002532958984375,26,11,7,12,6,12,IDA
0.0007619857788085938,7,7,7,8,5,8,IDA
0.0006101131439208984,6,6,4,7,2,7,IDA
0.0007879734039306641,8,8,6,9,5,9,IDA
0.0004189014434814453,4,4,4,5,3,5,IDA
0.0009899139404296875,10,9,5,10,4,10,IDA
0.0006659030914306641,7,6,5,7,4,7,IDA
0.0006868839263916016,6,6,4,7,2,7,IDA
0.0013689994812011719,13,8,5,9,4,9,IDA
0.0013840198516845703,12,12,7,13,5,13,IDA
0.001016855239868164,10,8,6,9,5,9,IDA
0.16034412384033203,1578,21,15,22,9,22,IDA
0.00043702125549316406,4,4,4,5,2,5,IDA
0.0016040802001953125,16,11,9,12,8,12,IDA
0.0040171146392822266,40,13,9,14,8,14,IDA
0.002515077590942383,25,11,6,12,4,12,IDA
0.0032219886779785156,31,13,12,14,11,14,IDA
1.0013580322265625e-05,0,0,0,1,0,1,IDA
0.000514984130859375,5,5,5,6,4,6,IDA
0.0009751319885253906,10,10,5,11,3,11,IDA
0.005455970764160156,57,12,7,13,4,13,IDA
0.0007491111755371094,8,8,8,9,7,9,IDA
0.002874135971069336,28,12,7,13,6,13,IDA
0.0022149085998535156,22,11,6,12,4,12,IDA
0.0025849342346191406,26,11,8,12,7,12,IDA
0.0011830329895019531,12,8,8,9,7,9,IDA
0.00162506103515625,17,11,6,12,4,12,IDA
0.0070269107818603516,72,15,10,16,7,16,IDA
0.003493070602416992,34,17,10,18,8,18,IDA
0.0008158683776855469,8,8,3,9,1,9,IDA
0.00025391578674316406,2,2,4,3,2,3,IDA
0.0009138584136962891,8,6,4,7,3,7,IDA
0.0038900375366210938,39,12,6,13,3,13,IDA
0.013839960098266602,140,14,7,15,4,15,IDA
0.06997013092041016,646,16,11,17,3,17,IDA
0.01607799530029297,164,16,9,17,6,17,IDA
0.0014240741729736328,13,13,7,14,5,14,IDA
0.003130197525024414,32,17,7,18,6,18,IDA
0.013185977935791016,105,14,7,15,4,15,IDA
0.00078582763671875,5,5,5,6,4,6,IDA
0.012283086776733398,114,17,11,18,10,18,IDA
0.01094198226928711,111,13,11,14,4,14,IDA
0.0034110546112060547,33,13,11,14,10,14,IDA
0.006203889846801758,60,12,9,13,8,13,IDA
0.0010700225830078125,11,10,9,11,8,11,IDA
0.14595293998718262,1472,22,15,23,8,23,IDA
0.03551292419433594,344,18,10,19,8,19,IDA
0.057585954666137695,589,22,12,23,8,23,IDA
0.061833858489990234,629,17,11,18,9,18,IDA
0.04558300971984863,460,19,11,20,8,20,IDA
0.11625409126281738,1058,23,13,24,12,24,IDA
0.003615856170654297,35,12,6,13,4,13,IDA
0.010489225387573242,96,16,12,17,7,17,IDA
0.07583403587341309,728,19,13,20,9,20,IDA
0.02823019027709961,279,16,11,17,4,17,IDA
0.30628204345703125,3097,25,19,26,12,26,IDA
0.1541271209716797,1501,24,14,25,12,25,IDA
0.0011479854583740234,11,9,7,10,6,10,IDA
0.0013818740844726562,14,10,6,11,4,11,IDA
0.043888092041015625,449,20,10,21,9,21,IDA
0.0016820430755615234,17,13,9,14,8,14,IDA
0.001088857650756836,11,9,10,10,9,10,IDA
0.00042510032653808594,4,4,4,5,3,5,IDA
0.004388093948364258,44,16,10,17,8,17,IDA
0.05457592010498047,563,23,14,24,12,24,IDA
0.04354500770568848,365,16,12,17,6,17,IDA
0.014241933822631836,138,14,12,15,11,15,IDA
0.00793910026550293,81,19,9,20,8,20,IDA
0.004369974136352539,43,12,10,13,9,13,IDA
0.0015940666198730469,16,13,9,14,8,14,IDA
0.013273954391479492,129,14,9,15,5,15,IDA
0.0024051666259765625,22,12,10,13,8,13,IDA
0.029973983764648438,306,20,14,21,11,21,IDA
0.008871078491210938,90,18,13,19,12,19,IDA
0.04772782325744629,452,19,15,20,13,20,IDA
0.041146039962768555,390,22,16,23,14,23,IDA
0.0053560733795166016,53,14,7,15,6,15,IDA
0.38030099868774414,3561,23,15,24,11,24,IDA
0.011546134948730469,118,14,9,15,5,15,IDA
0.0007929801940917969,7,7,5,8,4,8,IDA
0.0009028911590576172,9,9,5,10,3,10,IDA
0.09497594833374023,973,21,16,22,14,22,IDA
0.019780874252319336,201,19,10,20,7,20,IDA
0.06296992301940918,632,18,12,19,9,19,IDA
0.019620180130004883,154,18,12,19,11,19,IDA
0.01406717300415039,143,18,10,19,6,19,IDA
0.008321046829223633,82,18,10,19,9,19,IDA
0.02285313606262207,231,18,14,19,13,19,IDA
0.0020868778228759766,21,12,9,13,8,13,IDA
0.09800219535827637,985,22,13,23,11,23,IDA
0.07747697830200195,706,20,15,21,13,21,IDA
0.017338991165161133,175,18,14,19,13,19,IDA
0.0016090869903564453,16,12,9,13,8,13,IDA
0.21049904823303223,2035,22,16,23,12,23,IDA
0.02019190788269043,171,17,10,18,9,18,IDA
0.009289026260375977,60,18,10,19,9,19,IDA
0.31956911087036133,3134,24,16,25,12,25,IDA
0.1249690055847168,1240,23,16,24,15,24,IDA
0.016162872314453125,150,17,11,18,9,18,IDA
0.06447291374206543,654,22,14,23,9,23,IDA
0.00327301025390625,34,18,12,19,11,19,IDA
0.07673215866088867,782,17,13,18,6,18,IDA
0.035902976989746094,360,19,14,20,9,20,IDA
0.0006458759307861328,6,6,7,7,6,7,IDA
0.005938053131103516,60,13,8,14,5,14,IDA
0.006938934326171875,68,15,9,16,7,16,IDA
0.2768430709838867,2834,26,18,27,15,27,IDA
0.03430604934692383,315,16,11,17,5,17,IDA
0.3417019844055176,3204,24,18,25,12,25,IDA
0.16660308837890625,1686,22,15,23,11,23,IDA
0.014236927032470703,146,17,12,18,10,18,IDA
0.056407928466796875,533,22,15,23,13,23,IDA
0.083251953125,803,19,12,20,8,20,IDA
0.016017913818359375,121,15,9,16,7,16,IDA
0.03958296775817871,396,18,11,19,9,19,IDA
0.008923053741455078,92,15,10,16,5,16,IDA
0.010061979293823242,102,15,11,16,10,16,IDA
0.033889055252075195,347,18,13,19,8,19,IDA
0.004469871520996094,46,16,12,17,11,17,IDA
0.08500504493713379,859,22,16,23,15,23,IDA
0.03157305717468262,289,22,12,23,11,23,IDA
0.1443328857421875,1402,23,16,24,13,24,IDA
0.10433411598205566,1001,18,13,19,5,19,IDA
0.07036304473876953,720,21,14,22,13,22,IDA
0.10541701316833496,968,23,14,24,12,24,IDA
0.4233992099761963,4203,24,16,25,10,25,IDA
0.08933115005493164,899,20,14,21,7,21,IDA
0.007422924041748047,76,18,11,19,10,19,IDA
0.0568850040435791,537,22,13,23,12,23,IDA
0.024590015411376953,251,22,12,23,10,23,IDA
0.08423304557800293,823,23,15,24,14,24,IDA
0.0639948844909668,543,16,11,17,6,17,IDA
0.0493779182434082,493,21,13,22,12,22,IDA
0.02251601219177246,230,18,11,19,7,19,IDA
0.012640953063964844,129,20,14,21,12,21,IDA
0.2275831699371338,2243,23,13,24,9,24,IDA
0.010320901870727539,103,18,13,19,11,19,IDA
0.24670696258544922,2465,24,14,25,10,25,IDA
0.23862504959106445,2421,26,17,27,15,27,IDA
0.065399169921875,667,21,14,22,10,22,IDA
0.0245208740234375,246,18,11,19,8,19,IDA
0.03883504867553711,346,20,10,21,7,21,IDA
0.008413076400756836,65,17,11,18,9,18,IDA
0.07624387741088867,623,21,15,22,14,22,IDA
0.016771793365478516,169,19,13,20,11,20,IDA
0.0018589496612548828,16,13,8,14,7,14,IDA
0.2675318717956543,2686,24,15,25,12,25,IDA
0.09074807167053223,920,22,12,23,9,23,IDA
0.013737916946411133,135,18,10,19,9,19,IDA
0.011347055435180664,114,13,9,14,7,14,IDA
0.05900716781616211,549,18,12,19,6,19,IDA
0.026265859603881836,271,16,10,17,5,17,IDA
0.003990888595581055,39,13,8,14,7,14,IDA
0.03990602493286133,410,18,12,19,6,19,IDA
0.07776784896850586,783,22,16,23,15,23,IDA
0.028960227966308594,291,19,11,20,10,20,IDA
0.0020558834075927734,19,13,8,14,7,14,IDA
0.1617600917816162,1620,23,15,24,14,24,IDA
0.023919105529785156,218,15,11,16,7,16,IDA
0.09289813041687012,917,19,13,20,9,20,IDA
0.009885072708129883,58,14,8,15,7,15,IDA
0.07220292091369629,700,24,15,25,13,25,IDA
0.1756000518798828,1679,19,14,20,10,20,IDA
0.05147290229797363,517,20,12,21,10,21,IDA
0.01885199546813965,194,21,14,22,13,22,IDA
0.22728610038757324,2253,22,15,23,9,23,IDA
0.05475497245788574,558,19,12,20,9,20,IDA
0.06362509727478027,649,20,13,21,10,21,IDA
0.00748896598815918,72,16,14,17,13,17,IDA
0.008687973022460938,87,17,12,18,11,18,IDA
0.055461883544921875,561,21,14,22,11,22,IDA
0.05141806602478027,516,20,14,21,13,21,IDA
0.00549006462097168,55,18,10,19,8,19,IDA
0.3585381507873535,3398,23,15,24,13,24,IDA
0.052175045013427734,526,19,10,20,9,20,IDA
0.11495399475097656,1114,22,14,23,12,23,IDA
1.9009308815002441,18760,27,18,28,12,28,IDA
0.06013798713684082,614,22,12,23,8,23,IDA
0.07411003112792969,744,26,15,27,12,27,IDA
0.011677980422973633,118,17,10,18,9,18,IDA
0.39915013313293457,4041,24,15,25,9,25,IDA
0.07227492332458496,731,20,10,21,9,21,IDA
0.08278107643127441,854,21,14,22,11,22,IDA
0.07918000221252441,733,18,12,19,6,19,IDA
0.08591008186340332,820,21,14,22,8,22,IDA
0.029220104217529297,292,16,11,17,10,17,IDA
0.09596800804138184,973,22,14,23,13,23,IDA
0.23912906646728516,2356,24,16,25,12,25,IDA
0.22744297981262207,2226,24,17,25,16,25,IDA
0.11490583419799805,1140,22,14,23,8,23,IDA
0.5018160343170166,4918,24,17,25,16,25,IDA
0.3580141067504883,3535,26,19,27,16,27,IDA
0.19344496726989746,1889,24,14,25,9,25,IDA
0.08789300918579102,869,21,13,22,8,22,IDA
0.06262993812561035,584,20,14,21,9,21,IDA
0.2967979907989502,2851,25,18,26,13,26,IDA
0.25963687896728516,2653,24,15,25,11,25,IDA
0.06359100341796875,648,20,12,21,11,21,IDA
0.004545927047729492,42,14,7,15,4,15,IDA
0.2034611701965332,1954,24,15,25,13,25,IDA
0.5535509586334229,5385,26,15,27,11,27,IDA
0.0602571964263916,610,20,13,21,10,21,IDA
0.10352301597595215,1006,23,17,24,15,24,IDA
1.3635339736938477,13482,27,17,28,6,28,IDA
0.15520405769348145,1464,23,16,24,9,24,IDA
0.06182217597961426,622,20,14,21,13,21,IDA
0.04072093963623047,415,18,11,19,9,19,IDA
0.022341012954711914,227,15,8,16,6,16,IDA
0.33341407775878906,3289,26,17,27,10,27,IDA
0.07170891761779785,668,22,13,23,12,23,IDA
0.2412738800048828,2400,23,18,24,16,24,IDA
0.8740570545196533,8598,26,19,27,15,27,IDA
0.15132617950439453,1534,24,15,25,12,25,IDA
0.15471696853637695,1438,21,15,22,11,22,IDA
0.08587098121643066,833,20,13,21,12,21,IDA
0.24022293090820312,2376,23,13,24,10,24,IDA
0.09221601486206055,899,23,16,24,15,24,IDA
0.2834200859069824,2843,24,15,25,10,25,IDA
0.0836019515991211,843,18,12,19,8,19,IDA
0.030308008193969727,306,19,13,20,11,20,IDA
0.12203502655029297,1226,20,13,21,11,21,IDA
0.21361303329467773,2042,21,15,22,11,22,IDA
0.01104879379272461,111,16,9,17,8,17,IDA
0.025918960571289062,268,22,16,23,15,23,IDA
0.03340005874633789,334,18,11,19,7,19,IDA
0.019918203353881836,196,18,10,19,8,19,IDA
0.2240760326385498,2246,23,16,24,10,24,IDA
0.04477691650390625,453,19,12,20,6,20,IDA
0.06184196472167969,620,20,13,21,11,21,IDA
0.025391101837158203,259,20,15,21,14,21,IDA
0.11542797088623047,1121,21,15,22,13,22,IDA
0.07623291015625,779,20,13,21,9,21,IDA
0.05637717247009277,563,19,15,20,13,20,IDA
0.35811710357666016,3383,25,20,26,9,26,IDA
0.4640340805053711,4661,26,17,27,16,27,IDA
0.14286589622497559,1427,25,17,26,11,26,IDA
0.07021808624267578,707,20,12,21,11,21,IDA
0.9043359756469727,8989,28,17,29,7,29,IDA
0.22406911849975586,2121,24,15,25,11,25,IDA
0.004832029342651367,50,15,7,16,5,16,IDA
0.0982968807220459,976,24,14,25,10,25,IDA
0.03869819641113281,389,19,11,20,10,20,IDA
0.028117895126342773,285,20,13,21,11,21,IDA
0.41068291664123535,4114,23,16,24,11,24,IDA
0.013550996780395508,138,22,15,23,14,23,IDA
0.024769067764282227,205,17,15,18,14,18,IDA
0.4405248165130615,4174,24,15,25,9,25,IDA
0.0053670406341552734,40,13,10,14,8,14,IDA
0.05671191215515137,561,22,16,23,10,23,IDA
0.0018010139465332031,18,15,9,16,7,16,IDA
0.42625999450683594,4219,25,19,26,16,26,IDA
0.08496308326721191,864,21,14,22,12,22,IDA
1.5676658153533936,15300,28,18,29,11,29,IDA
0.02682805061340332,227,21,11,22,8,22,IDA
0.06707906723022461,686,24,16,25,15,25,IDA
0.009176015853881836,94,14,11,15,10,15,IDA
0.11075091361999512,1097,22,16,23,14,23,IDA
0.018857955932617188,167,20,13,21,10,21,IDA
0.11805009841918945,1202,24,12,25,6,25,IDA
0.06466007232666016,662,23,18,24,15,24,IDA
0.11591291427612305,1175,20,14,21,9,21,IDA
0.008933067321777344,92,18,8,19,6,19,IDA
0.17281699180603027,1772,22,16,23,15,23,IDA
0.08842206001281738,798,20,11,21,8,21,IDA
0.1890699863433838,1934,27,20,28,17,28,IDA
0.36468505859375,3624,23,17,24,12,24,IDA
0.10336685180664062,1059,27,18,28,13,28,IDA
0.018887042999267578,184,21,16,22,14,22,IDA
0.02276897430419922,223,20,14,21,13,21,IDA
0.056596994400024414,531,20,11,21,10,21,IDA
1.2302298545837402,12040,28,17,29,11,29,IDA
0.008301019668579102,82,16,14,17,13,17,IDA
0.11245608329772949,1069,21,14,22,11,22,IDA
0.08227992057800293,831,22,14,23,11,23,IDA
1.1139240264892578,11037,28,17,29,16,29,IDA
0.09716916084289551,999,23,16,24,12,24,IDA
0.10060310363769531,1012,20,13,21,12,21,IDA
0.09127497673034668,928,20,12,21,8,21,IDA
0.48483800888061523,4845,27,17,28,13,28,IDA
0.1283249855041504,1299,23,14,24,12,24,IDA
0.23680996894836426,2405,24,19,25,18,25,IDA
0.029282808303833008,295,19,11,20,8,20,IDA
0.6307969093322754,6084,25,17,26,12,26,IDA
0.02254199981689453,221,18,12,19,11,19,IDA
0.01668691635131836,170,24,14,25,13,25,IDA
0.004508018493652344,46,13,8,14,6,14,IDA
0.045680999755859375,452,21,12,22,10,22,IDA
0.07961511611938477,811,23,18,24,17,24,IDA
0.0065310001373291016,65,18,10,19,9,19,IDA
0.6578719615936279,6428,26,17,27,10,27,IDA
0.008426904678344727,59,20,13,21,12,21,IDA
0.07274413108825684,684,24,17,25,16,25,IDA
0.892387866973877,9075,28,18,29,10,29,IDA
0.653831958770752,6432,26,17,27,11,27,IDA
0.29731011390686035,3027,25,17,26,14,26,IDA
0.06953716278076172,655,22,18,23,17,23,IDA
0.03493380546569824,279,18,11,19,7,19,IDA
0.18838286399841309,1882,21,14,22,8,22,IDA
0.06475615501403809,647,21,15,22,6,22,IDA
0.2964000701904297,2875,27,18,28,16,28,IDA
0.20988678932189941,2080,24,14,25,10,25,IDA
0.08956313133239746,869,19,13,20,7,20,IDA
0.6222729682922363,6121,25,17,26,14,26,IDA
0.02116084098815918,217,18,11,19,8,19,IDA
0.21476984024047852,2183,24,17,25,12,25,IDA
0.23498010635375977,2226,22,17,23,10,23,IDA
0.20854783058166504,1900,21,16,22,11,22,IDA
0.2331089973449707,2341,25,17,26,12,26,IDA
0.2716219425201416,2759,25,16,26,13,26,IDA
0.021698951721191406,218,20,10,21,8,21,IDA
0.08570194244384766,819,24,16,25,11,25,IDA
0.07664704322814941,741,21,16,22,15,22,IDA
0.14267897605895996,1277,23,17,24,16,24,IDA
0.027601003646850586,261,20,14,21,13,21,IDA
0.2518789768218994,2445,23,16,24,14,24,IDA
0.046028852462768555,415,21,15,22,14,22,IDA
0.05308818817138672,547,20,13,21,10,21,IDA
0.07596707344055176,737,24,16,25,15,25,IDA
0.12087202072143555,1196,23,16,24,11,24,IDA
0.05227398872375488,540,19,12,20,9,20,IDA
0.6966769695281982,6791,24,17,25,11,25,IDA
0.2920961380004883,2921,25,17,26,16,26,IDA
0.32860898971557617,3216,24,16,25,14,25,IDA
0.11105012893676758,1008,22,14,23,13,23,IDA
0.11788702011108398,1208,24,14,25,11,25,IDA
0.029797077178955078,312,24,14,25,10,25,IDA
0.05101513862609863,516,20,12,21,9,21,IDA
0.07762384414672852,746,20,12,21,9,21,IDA
0.0004239082336425781,4,4,5,5,4,5,IDA
0.0072629451751708984,72,15,9,16,8,16,IDA
0.311690092086792,3144,25,19,26,14,26,IDA
0.02733612060546875,279,20,14,21,13,21,IDA
0.19690394401550293,1999,24,18,25,16,25,IDA
0.011934041976928711,115,16,10,17,9,17,IDA
0.49852705001831055,4784,25,18,26,9,26,IDA
0.40986084938049316,4115,25,16,26,11,26,IDA
0.13881897926330566,1353,21,15,22,10,22,IDA
0.4517390727996826,4354,24,17,25,15,25,IDA
0.09979486465454102,1018,24,20,25,19,25,IDA
0.17162013053894043,1726,23,16,24,14,24,IDA
0.006677150726318359,65,16,10,17,9,17,IDA
0.01583385467529297,155,20,10,21,9,21,IDA
0.24982690811157227,2480,23,16,24,6,24,IDA
0.4389231204986572,4203,23,16,24,13,24,IDA
0.9528899192810059,9330,25,19,26,14,26,IDA
0.11451196670532227,1166,21,15,22,14,22,IDA
0.03874397277832031,393,18,12,19,8,19,IDA
0.08667802810668945,882,24,16,25,15,25,IDA
0.0057108402252197266,57,15,9,16,8,16,IDA
0.018928050994873047,193,18,10,19,9,19,IDA
0.6167581081390381,6020,25,18,26,16,26,IDA
1.2555508613586426,12400,27,21,28,13,28,IDA
0.5844929218292236,5603,25,19,26,17,26,IDA
0.5088739395141602,5054,26,17,27,9,27,IDA
0.08078598976135254,774,21,12,22,8,22,IDA
0.02202582359313965,221,18,13,19,12,19,IDA
0.028634071350097656,240,21,15,22,13,22,IDA
0.02982497215270996,249,19,13,20,10,20,IDA
0.3743290901184082,3569,25,18,26,14,26,IDA
0.26206493377685547,2512,26,19,27,12,27,IDA
0.004427909851074219,44,15,10,16,8,16,IDA
0.03173112869262695,319,20,14,21,13,21,IDA
0.035748958587646484,355,19,13,20,12,20,IDA
0.355288028717041,3455,25,18,26,11,26,IDA
0.05791306495666504,577,21,14,22,12,22,IDA
0.9548048973083496,8860,26,20,27,13,27,IDA
0.006906032562255859,66,14,10,15,8,15,IDA
0.046675920486450195,434,22,16,23,13,23,IDA
1.4303548336029053,13948,26,18,27,13,27,IDA
0.22705817222595215,2244,22,13,23,11,23,IDA
0.0016939640045166016,17,15,10,16,8,16,IDA
